,images,labels,is_rgb
32266,data/ILSVRC2012_img_val/ILSVRC2012_val_00032267.JPEG,472,1
32267,data/ILSVRC2012_img_val/ILSVRC2012_val_00032268.JPEG,932,0
32268,data/ILSVRC2012_img_val/ILSVRC2012_val_00032269.JPEG,897,1
32269,data/ILSVRC2012_img_val/ILSVRC2012_val_00032270.JPEG,330,1
32270,data/ILSVRC2012_img_val/ILSVRC2012_val_00032271.JPEG,910,1
32271,data/ILSVRC2012_img_val/ILSVRC2012_val_00032272.JPEG,171,1
32272,data/ILSVRC2012_img_val/ILSVRC2012_val_00032273.JPEG,137,1
32273,data/ILSVRC2012_img_val/ILSVRC2012_val_00032274.JPEG,556,1
32274,data/ILSVRC2012_img_val/ILSVRC2012_val_00032275.JPEG,954,0
32275,data/ILSVRC2012_img_val/ILSVRC2012_val_00032276.JPEG,229,1
32276,data/ILSVRC2012_img_val/ILSVRC2012_val_00032277.JPEG,123,1
32277,data/ILSVRC2012_img_val/ILSVRC2012_val_00032278.JPEG,339,1
32278,data/ILSVRC2012_img_val/ILSVRC2012_val_00032279.JPEG,670,1
32279,data/ILSVRC2012_img_val/ILSVRC2012_val_00032280.JPEG,119,1
32280,data/ILSVRC2012_img_val/ILSVRC2012_val_00032281.JPEG,932,1
32281,data/ILSVRC2012_img_val/ILSVRC2012_val_00032282.JPEG,530,1
32282,data/ILSVRC2012_img_val/ILSVRC2012_val_00032283.JPEG,209,1
32283,data/ILSVRC2012_img_val/ILSVRC2012_val_00032284.JPEG,232,1
32284,data/ILSVRC2012_img_val/ILSVRC2012_val_00032285.JPEG,153,1
32285,data/ILSVRC2012_img_val/ILSVRC2012_val_00032286.JPEG,599,1
32286,data/ILSVRC2012_img_val/ILSVRC2012_val_00032287.JPEG,688,1
32287,data/ILSVRC2012_img_val/ILSVRC2012_val_00032288.JPEG,442,1
32288,data/ILSVRC2012_img_val/ILSVRC2012_val_00032289.JPEG,447,1
32289,data/ILSVRC2012_img_val/ILSVRC2012_val_00032290.JPEG,47,1
32290,data/ILSVRC2012_img_val/ILSVRC2012_val_00032291.JPEG,109,1
32291,data/ILSVRC2012_img_val/ILSVRC2012_val_00032292.JPEG,714,1
32292,data/ILSVRC2012_img_val/ILSVRC2012_val_00032293.JPEG,265,1
32293,data/ILSVRC2012_img_val/ILSVRC2012_val_00032294.JPEG,880,1
32294,data/ILSVRC2012_img_val/ILSVRC2012_val_00032295.JPEG,420,1
32295,data/ILSVRC2012_img_val/ILSVRC2012_val_00032296.JPEG,164,1
32296,data/ILSVRC2012_img_val/ILSVRC2012_val_00032297.JPEG,565,1
32297,data/ILSVRC2012_img_val/ILSVRC2012_val_00032298.JPEG,360,1
32298,data/ILSVRC2012_img_val/ILSVRC2012_val_00032299.JPEG,646,1
32299,data/ILSVRC2012_img_val/ILSVRC2012_val_00032300.JPEG,669,1
32300,data/ILSVRC2012_img_val/ILSVRC2012_val_00032301.JPEG,26,1
32301,data/ILSVRC2012_img_val/ILSVRC2012_val_00032302.JPEG,313,1
32302,data/ILSVRC2012_img_val/ILSVRC2012_val_00032303.JPEG,627,1
32303,data/ILSVRC2012_img_val/ILSVRC2012_val_00032304.JPEG,149,1
32304,data/ILSVRC2012_img_val/ILSVRC2012_val_00032305.JPEG,302,1
32305,data/ILSVRC2012_img_val/ILSVRC2012_val_00032306.JPEG,795,1
32306,data/ILSVRC2012_img_val/ILSVRC2012_val_00032307.JPEG,984,1
32307,data/ILSVRC2012_img_val/ILSVRC2012_val_00032308.JPEG,751,1
32308,data/ILSVRC2012_img_val/ILSVRC2012_val_00032309.JPEG,219,1
32309,data/ILSVRC2012_img_val/ILSVRC2012_val_00032310.JPEG,384,1
32310,data/ILSVRC2012_img_val/ILSVRC2012_val_00032311.JPEG,951,1
32311,data/ILSVRC2012_img_val/ILSVRC2012_val_00032312.JPEG,766,1
32312,data/ILSVRC2012_img_val/ILSVRC2012_val_00032313.JPEG,648,1
32313,data/ILSVRC2012_img_val/ILSVRC2012_val_00032314.JPEG,72,1
32314,data/ILSVRC2012_img_val/ILSVRC2012_val_00032315.JPEG,297,0
32315,data/ILSVRC2012_img_val/ILSVRC2012_val_00032316.JPEG,681,1
32316,data/ILSVRC2012_img_val/ILSVRC2012_val_00032317.JPEG,182,1
32317,data/ILSVRC2012_img_val/ILSVRC2012_val_00032318.JPEG,56,1
32318,data/ILSVRC2012_img_val/ILSVRC2012_val_00032319.JPEG,294,1
32319,data/ILSVRC2012_img_val/ILSVRC2012_val_00032320.JPEG,398,1
32320,data/ILSVRC2012_img_val/ILSVRC2012_val_00032321.JPEG,242,1
32321,data/ILSVRC2012_img_val/ILSVRC2012_val_00032322.JPEG,184,1
32322,data/ILSVRC2012_img_val/ILSVRC2012_val_00032323.JPEG,496,1
32323,data/ILSVRC2012_img_val/ILSVRC2012_val_00032324.JPEG,75,1
32324,data/ILSVRC2012_img_val/ILSVRC2012_val_00032325.JPEG,72,1
32325,data/ILSVRC2012_img_val/ILSVRC2012_val_00032326.JPEG,858,1
32326,data/ILSVRC2012_img_val/ILSVRC2012_val_00032327.JPEG,323,1
32327,data/ILSVRC2012_img_val/ILSVRC2012_val_00032328.JPEG,95,1
32328,data/ILSVRC2012_img_val/ILSVRC2012_val_00032329.JPEG,352,1
32329,data/ILSVRC2012_img_val/ILSVRC2012_val_00032330.JPEG,502,1
32330,data/ILSVRC2012_img_val/ILSVRC2012_val_00032331.JPEG,888,1
32331,data/ILSVRC2012_img_val/ILSVRC2012_val_00032332.JPEG,999,1
32332,data/ILSVRC2012_img_val/ILSVRC2012_val_00032333.JPEG,154,1
32333,data/ILSVRC2012_img_val/ILSVRC2012_val_00032334.JPEG,21,1
32334,data/ILSVRC2012_img_val/ILSVRC2012_val_00032335.JPEG,424,1
32335,data/ILSVRC2012_img_val/ILSVRC2012_val_00032336.JPEG,128,1
32336,data/ILSVRC2012_img_val/ILSVRC2012_val_00032337.JPEG,672,1
32337,data/ILSVRC2012_img_val/ILSVRC2012_val_00032338.JPEG,271,1
32338,data/ILSVRC2012_img_val/ILSVRC2012_val_00032339.JPEG,729,1
32339,data/ILSVRC2012_img_val/ILSVRC2012_val_00032340.JPEG,815,1
32340,data/ILSVRC2012_img_val/ILSVRC2012_val_00032341.JPEG,514,1
32341,data/ILSVRC2012_img_val/ILSVRC2012_val_00032342.JPEG,784,1
32342,data/ILSVRC2012_img_val/ILSVRC2012_val_00032343.JPEG,610,1
32343,data/ILSVRC2012_img_val/ILSVRC2012_val_00032344.JPEG,406,1
32344,data/ILSVRC2012_img_val/ILSVRC2012_val_00032345.JPEG,360,1
32345,data/ILSVRC2012_img_val/ILSVRC2012_val_00032346.JPEG,669,1
32346,data/ILSVRC2012_img_val/ILSVRC2012_val_00032347.JPEG,752,1
32347,data/ILSVRC2012_img_val/ILSVRC2012_val_00032348.JPEG,557,1
32348,data/ILSVRC2012_img_val/ILSVRC2012_val_00032349.JPEG,354,1
32349,data/ILSVRC2012_img_val/ILSVRC2012_val_00032350.JPEG,419,1
32350,data/ILSVRC2012_img_val/ILSVRC2012_val_00032351.JPEG,649,1
32351,data/ILSVRC2012_img_val/ILSVRC2012_val_00032352.JPEG,631,1
32352,data/ILSVRC2012_img_val/ILSVRC2012_val_00032353.JPEG,532,1
32353,data/ILSVRC2012_img_val/ILSVRC2012_val_00032354.JPEG,513,1
32354,data/ILSVRC2012_img_val/ILSVRC2012_val_00032355.JPEG,968,1
32355,data/ILSVRC2012_img_val/ILSVRC2012_val_00032356.JPEG,640,1
32356,data/ILSVRC2012_img_val/ILSVRC2012_val_00032357.JPEG,521,1
32357,data/ILSVRC2012_img_val/ILSVRC2012_val_00032358.JPEG,478,1
32358,data/ILSVRC2012_img_val/ILSVRC2012_val_00032359.JPEG,387,1
32359,data/ILSVRC2012_img_val/ILSVRC2012_val_00032360.JPEG,354,1
32360,data/ILSVRC2012_img_val/ILSVRC2012_val_00032361.JPEG,362,1
32361,data/ILSVRC2012_img_val/ILSVRC2012_val_00032362.JPEG,418,1
32362,data/ILSVRC2012_img_val/ILSVRC2012_val_00032363.JPEG,329,1
32363,data/ILSVRC2012_img_val/ILSVRC2012_val_00032364.JPEG,874,1
32364,data/ILSVRC2012_img_val/ILSVRC2012_val_00032365.JPEG,32,1
32365,data/ILSVRC2012_img_val/ILSVRC2012_val_00032366.JPEG,361,1
32366,data/ILSVRC2012_img_val/ILSVRC2012_val_00032367.JPEG,276,1
32367,data/ILSVRC2012_img_val/ILSVRC2012_val_00032368.JPEG,21,1
32368,data/ILSVRC2012_img_val/ILSVRC2012_val_00032369.JPEG,456,1
32369,data/ILSVRC2012_img_val/ILSVRC2012_val_00032370.JPEG,318,1
32370,data/ILSVRC2012_img_val/ILSVRC2012_val_00032371.JPEG,240,1
32371,data/ILSVRC2012_img_val/ILSVRC2012_val_00032372.JPEG,620,1
32372,data/ILSVRC2012_img_val/ILSVRC2012_val_00032373.JPEG,992,1
32373,data/ILSVRC2012_img_val/ILSVRC2012_val_00032374.JPEG,203,1
32374,data/ILSVRC2012_img_val/ILSVRC2012_val_00032375.JPEG,454,1
32375,data/ILSVRC2012_img_val/ILSVRC2012_val_00032376.JPEG,306,1
32376,data/ILSVRC2012_img_val/ILSVRC2012_val_00032377.JPEG,360,1
32377,data/ILSVRC2012_img_val/ILSVRC2012_val_00032378.JPEG,617,1
32378,data/ILSVRC2012_img_val/ILSVRC2012_val_00032379.JPEG,947,1
32379,data/ILSVRC2012_img_val/ILSVRC2012_val_00032380.JPEG,271,1
32380,data/ILSVRC2012_img_val/ILSVRC2012_val_00032381.JPEG,36,1
32381,data/ILSVRC2012_img_val/ILSVRC2012_val_00032382.JPEG,920,1
32382,data/ILSVRC2012_img_val/ILSVRC2012_val_00032383.JPEG,369,1
32383,data/ILSVRC2012_img_val/ILSVRC2012_val_00032384.JPEG,885,1
32384,data/ILSVRC2012_img_val/ILSVRC2012_val_00032385.JPEG,57,1
32385,data/ILSVRC2012_img_val/ILSVRC2012_val_00032386.JPEG,986,1
32386,data/ILSVRC2012_img_val/ILSVRC2012_val_00032387.JPEG,227,1
32387,data/ILSVRC2012_img_val/ILSVRC2012_val_00032388.JPEG,510,1
32388,data/ILSVRC2012_img_val/ILSVRC2012_val_00032389.JPEG,399,1
32389,data/ILSVRC2012_img_val/ILSVRC2012_val_00032390.JPEG,637,1
32390,data/ILSVRC2012_img_val/ILSVRC2012_val_00032391.JPEG,894,1
32391,data/ILSVRC2012_img_val/ILSVRC2012_val_00032392.JPEG,727,1
32392,data/ILSVRC2012_img_val/ILSVRC2012_val_00032393.JPEG,574,1
32393,data/ILSVRC2012_img_val/ILSVRC2012_val_00032394.JPEG,446,1
32394,data/ILSVRC2012_img_val/ILSVRC2012_val_00032395.JPEG,846,1
32395,data/ILSVRC2012_img_val/ILSVRC2012_val_00032396.JPEG,54,1
32396,data/ILSVRC2012_img_val/ILSVRC2012_val_00032397.JPEG,710,1
32397,data/ILSVRC2012_img_val/ILSVRC2012_val_00032398.JPEG,20,1
32398,data/ILSVRC2012_img_val/ILSVRC2012_val_00032399.JPEG,890,1
32399,data/ILSVRC2012_img_val/ILSVRC2012_val_00032400.JPEG,204,1
32400,data/ILSVRC2012_img_val/ILSVRC2012_val_00032401.JPEG,493,1
32401,data/ILSVRC2012_img_val/ILSVRC2012_val_00032402.JPEG,760,1
32402,data/ILSVRC2012_img_val/ILSVRC2012_val_00032403.JPEG,809,1
32403,data/ILSVRC2012_img_val/ILSVRC2012_val_00032404.JPEG,24,1
32404,data/ILSVRC2012_img_val/ILSVRC2012_val_00032405.JPEG,461,1
32405,data/ILSVRC2012_img_val/ILSVRC2012_val_00032406.JPEG,130,1
32406,data/ILSVRC2012_img_val/ILSVRC2012_val_00032407.JPEG,513,1
32407,data/ILSVRC2012_img_val/ILSVRC2012_val_00032408.JPEG,239,1
32408,data/ILSVRC2012_img_val/ILSVRC2012_val_00032409.JPEG,407,1
32409,data/ILSVRC2012_img_val/ILSVRC2012_val_00032410.JPEG,191,1
32410,data/ILSVRC2012_img_val/ILSVRC2012_val_00032411.JPEG,229,1
32411,data/ILSVRC2012_img_val/ILSVRC2012_val_00032412.JPEG,932,1
32412,data/ILSVRC2012_img_val/ILSVRC2012_val_00032413.JPEG,195,1
32413,data/ILSVRC2012_img_val/ILSVRC2012_val_00032414.JPEG,321,1
32414,data/ILSVRC2012_img_val/ILSVRC2012_val_00032415.JPEG,501,1
32415,data/ILSVRC2012_img_val/ILSVRC2012_val_00032416.JPEG,195,1
32416,data/ILSVRC2012_img_val/ILSVRC2012_val_00032417.JPEG,442,1
32417,data/ILSVRC2012_img_val/ILSVRC2012_val_00032418.JPEG,93,1
32418,data/ILSVRC2012_img_val/ILSVRC2012_val_00032419.JPEG,187,1
32419,data/ILSVRC2012_img_val/ILSVRC2012_val_00032420.JPEG,840,1
32420,data/ILSVRC2012_img_val/ILSVRC2012_val_00032421.JPEG,654,1
32421,data/ILSVRC2012_img_val/ILSVRC2012_val_00032422.JPEG,811,1
32422,data/ILSVRC2012_img_val/ILSVRC2012_val_00032423.JPEG,105,1
32423,data/ILSVRC2012_img_val/ILSVRC2012_val_00032424.JPEG,917,1
32424,data/ILSVRC2012_img_val/ILSVRC2012_val_00032425.JPEG,784,1
32425,data/ILSVRC2012_img_val/ILSVRC2012_val_00032426.JPEG,948,1
32426,data/ILSVRC2012_img_val/ILSVRC2012_val_00032427.JPEG,822,1
32427,data/ILSVRC2012_img_val/ILSVRC2012_val_00032428.JPEG,761,1
32428,data/ILSVRC2012_img_val/ILSVRC2012_val_00032429.JPEG,180,1
32429,data/ILSVRC2012_img_val/ILSVRC2012_val_00032430.JPEG,380,1
32430,data/ILSVRC2012_img_val/ILSVRC2012_val_00032431.JPEG,809,1
32431,data/ILSVRC2012_img_val/ILSVRC2012_val_00032432.JPEG,823,1
32432,data/ILSVRC2012_img_val/ILSVRC2012_val_00032433.JPEG,239,1
32433,data/ILSVRC2012_img_val/ILSVRC2012_val_00032434.JPEG,916,1
32434,data/ILSVRC2012_img_val/ILSVRC2012_val_00032435.JPEG,767,1
32435,data/ILSVRC2012_img_val/ILSVRC2012_val_00032436.JPEG,296,1
32436,data/ILSVRC2012_img_val/ILSVRC2012_val_00032437.JPEG,378,1
32437,data/ILSVRC2012_img_val/ILSVRC2012_val_00032438.JPEG,727,1
32438,data/ILSVRC2012_img_val/ILSVRC2012_val_00032439.JPEG,457,1
32439,data/ILSVRC2012_img_val/ILSVRC2012_val_00032440.JPEG,608,1
32440,data/ILSVRC2012_img_val/ILSVRC2012_val_00032441.JPEG,446,1
32441,data/ILSVRC2012_img_val/ILSVRC2012_val_00032442.JPEG,997,1
32442,data/ILSVRC2012_img_val/ILSVRC2012_val_00032443.JPEG,634,1
32443,data/ILSVRC2012_img_val/ILSVRC2012_val_00032444.JPEG,532,1
32444,data/ILSVRC2012_img_val/ILSVRC2012_val_00032445.JPEG,123,1
32445,data/ILSVRC2012_img_val/ILSVRC2012_val_00032446.JPEG,885,1
32446,data/ILSVRC2012_img_val/ILSVRC2012_val_00032447.JPEG,212,1
32447,data/ILSVRC2012_img_val/ILSVRC2012_val_00032448.JPEG,587,1
32448,data/ILSVRC2012_img_val/ILSVRC2012_val_00032449.JPEG,167,1
32449,data/ILSVRC2012_img_val/ILSVRC2012_val_00032450.JPEG,850,1
32450,data/ILSVRC2012_img_val/ILSVRC2012_val_00032451.JPEG,180,1
32451,data/ILSVRC2012_img_val/ILSVRC2012_val_00032452.JPEG,49,1
32452,data/ILSVRC2012_img_val/ILSVRC2012_val_00032453.JPEG,61,1
32453,data/ILSVRC2012_img_val/ILSVRC2012_val_00032454.JPEG,577,1
32454,data/ILSVRC2012_img_val/ILSVRC2012_val_00032455.JPEG,567,1
32455,data/ILSVRC2012_img_val/ILSVRC2012_val_00032456.JPEG,120,1
32456,data/ILSVRC2012_img_val/ILSVRC2012_val_00032457.JPEG,40,1
32457,data/ILSVRC2012_img_val/ILSVRC2012_val_00032458.JPEG,791,1
32458,data/ILSVRC2012_img_val/ILSVRC2012_val_00032459.JPEG,828,1
32459,data/ILSVRC2012_img_val/ILSVRC2012_val_00032460.JPEG,763,1
32460,data/ILSVRC2012_img_val/ILSVRC2012_val_00032461.JPEG,339,1
32461,data/ILSVRC2012_img_val/ILSVRC2012_val_00032462.JPEG,241,1
32462,data/ILSVRC2012_img_val/ILSVRC2012_val_00032463.JPEG,656,1
32463,data/ILSVRC2012_img_val/ILSVRC2012_val_00032464.JPEG,77,1
32464,data/ILSVRC2012_img_val/ILSVRC2012_val_00032465.JPEG,538,1
32465,data/ILSVRC2012_img_val/ILSVRC2012_val_00032466.JPEG,49,1
32466,data/ILSVRC2012_img_val/ILSVRC2012_val_00032467.JPEG,9,1
32467,data/ILSVRC2012_img_val/ILSVRC2012_val_00032468.JPEG,107,1
32468,data/ILSVRC2012_img_val/ILSVRC2012_val_00032469.JPEG,426,1
32469,data/ILSVRC2012_img_val/ILSVRC2012_val_00032470.JPEG,424,1
32470,data/ILSVRC2012_img_val/ILSVRC2012_val_00032471.JPEG,603,1
32471,data/ILSVRC2012_img_val/ILSVRC2012_val_00032472.JPEG,265,1
32472,data/ILSVRC2012_img_val/ILSVRC2012_val_00032473.JPEG,409,1
32473,data/ILSVRC2012_img_val/ILSVRC2012_val_00032474.JPEG,913,1
32474,data/ILSVRC2012_img_val/ILSVRC2012_val_00032475.JPEG,562,1
32475,data/ILSVRC2012_img_val/ILSVRC2012_val_00032476.JPEG,546,1
32476,data/ILSVRC2012_img_val/ILSVRC2012_val_00032477.JPEG,932,1
32477,data/ILSVRC2012_img_val/ILSVRC2012_val_00032478.JPEG,347,1
32478,data/ILSVRC2012_img_val/ILSVRC2012_val_00032479.JPEG,897,0
32479,data/ILSVRC2012_img_val/ILSVRC2012_val_00032480.JPEG,857,1
32480,data/ILSVRC2012_img_val/ILSVRC2012_val_00032481.JPEG,78,1
32481,data/ILSVRC2012_img_val/ILSVRC2012_val_00032482.JPEG,942,1
32482,data/ILSVRC2012_img_val/ILSVRC2012_val_00032483.JPEG,447,1
32483,data/ILSVRC2012_img_val/ILSVRC2012_val_00032484.JPEG,985,1
32484,data/ILSVRC2012_img_val/ILSVRC2012_val_00032485.JPEG,734,1
32485,data/ILSVRC2012_img_val/ILSVRC2012_val_00032486.JPEG,793,1
32486,data/ILSVRC2012_img_val/ILSVRC2012_val_00032487.JPEG,583,1
32487,data/ILSVRC2012_img_val/ILSVRC2012_val_00032488.JPEG,873,1
32488,data/ILSVRC2012_img_val/ILSVRC2012_val_00032489.JPEG,522,1
32489,data/ILSVRC2012_img_val/ILSVRC2012_val_00032490.JPEG,146,1
32490,data/ILSVRC2012_img_val/ILSVRC2012_val_00032491.JPEG,298,1
32491,data/ILSVRC2012_img_val/ILSVRC2012_val_00032492.JPEG,417,1
32492,data/ILSVRC2012_img_val/ILSVRC2012_val_00032493.JPEG,189,1
32493,data/ILSVRC2012_img_val/ILSVRC2012_val_00032494.JPEG,284,1
32494,data/ILSVRC2012_img_val/ILSVRC2012_val_00032495.JPEG,557,1
32495,data/ILSVRC2012_img_val/ILSVRC2012_val_00032496.JPEG,250,1
32496,data/ILSVRC2012_img_val/ILSVRC2012_val_00032497.JPEG,762,1
32497,data/ILSVRC2012_img_val/ILSVRC2012_val_00032498.JPEG,506,1
32498,data/ILSVRC2012_img_val/ILSVRC2012_val_00032499.JPEG,218,1
32499,data/ILSVRC2012_img_val/ILSVRC2012_val_00032500.JPEG,487,1
32500,data/ILSVRC2012_img_val/ILSVRC2012_val_00032501.JPEG,327,1
32501,data/ILSVRC2012_img_val/ILSVRC2012_val_00032502.JPEG,504,1
32502,data/ILSVRC2012_img_val/ILSVRC2012_val_00032503.JPEG,418,1
32503,data/ILSVRC2012_img_val/ILSVRC2012_val_00032504.JPEG,224,1
32504,data/ILSVRC2012_img_val/ILSVRC2012_val_00032505.JPEG,656,1
32505,data/ILSVRC2012_img_val/ILSVRC2012_val_00032506.JPEG,708,1
32506,data/ILSVRC2012_img_val/ILSVRC2012_val_00032507.JPEG,794,1
32507,data/ILSVRC2012_img_val/ILSVRC2012_val_00032508.JPEG,62,1
32508,data/ILSVRC2012_img_val/ILSVRC2012_val_00032509.JPEG,556,1
32509,data/ILSVRC2012_img_val/ILSVRC2012_val_00032510.JPEG,683,1
32510,data/ILSVRC2012_img_val/ILSVRC2012_val_00032511.JPEG,757,1
32511,data/ILSVRC2012_img_val/ILSVRC2012_val_00032512.JPEG,762,1
32512,data/ILSVRC2012_img_val/ILSVRC2012_val_00032513.JPEG,464,1
32513,data/ILSVRC2012_img_val/ILSVRC2012_val_00032514.JPEG,894,1
32514,data/ILSVRC2012_img_val/ILSVRC2012_val_00032515.JPEG,589,1
32515,data/ILSVRC2012_img_val/ILSVRC2012_val_00032516.JPEG,231,1
32516,data/ILSVRC2012_img_val/ILSVRC2012_val_00032517.JPEG,619,1
32517,data/ILSVRC2012_img_val/ILSVRC2012_val_00032518.JPEG,948,1
32518,data/ILSVRC2012_img_val/ILSVRC2012_val_00032519.JPEG,451,1
32519,data/ILSVRC2012_img_val/ILSVRC2012_val_00032520.JPEG,823,1
32520,data/ILSVRC2012_img_val/ILSVRC2012_val_00032521.JPEG,117,1
32521,data/ILSVRC2012_img_val/ILSVRC2012_val_00032522.JPEG,79,1
32522,data/ILSVRC2012_img_val/ILSVRC2012_val_00032523.JPEG,765,1
32523,data/ILSVRC2012_img_val/ILSVRC2012_val_00032524.JPEG,36,1
32524,data/ILSVRC2012_img_val/ILSVRC2012_val_00032525.JPEG,219,1
32525,data/ILSVRC2012_img_val/ILSVRC2012_val_00032526.JPEG,552,1
32526,data/ILSVRC2012_img_val/ILSVRC2012_val_00032527.JPEG,132,1
32527,data/ILSVRC2012_img_val/ILSVRC2012_val_00032528.JPEG,1,1
32528,data/ILSVRC2012_img_val/ILSVRC2012_val_00032529.JPEG,49,1
32529,data/ILSVRC2012_img_val/ILSVRC2012_val_00032530.JPEG,740,1
32530,data/ILSVRC2012_img_val/ILSVRC2012_val_00032531.JPEG,728,1
32531,data/ILSVRC2012_img_val/ILSVRC2012_val_00032532.JPEG,131,1
32532,data/ILSVRC2012_img_val/ILSVRC2012_val_00032533.JPEG,631,1
32533,data/ILSVRC2012_img_val/ILSVRC2012_val_00032534.JPEG,367,1
32534,data/ILSVRC2012_img_val/ILSVRC2012_val_00032535.JPEG,202,1
32535,data/ILSVRC2012_img_val/ILSVRC2012_val_00032536.JPEG,321,1
32536,data/ILSVRC2012_img_val/ILSVRC2012_val_00032537.JPEG,767,1
32537,data/ILSVRC2012_img_val/ILSVRC2012_val_00032538.JPEG,438,1
32538,data/ILSVRC2012_img_val/ILSVRC2012_val_00032539.JPEG,747,1
32539,data/ILSVRC2012_img_val/ILSVRC2012_val_00032540.JPEG,14,1
32540,data/ILSVRC2012_img_val/ILSVRC2012_val_00032541.JPEG,7,1
32541,data/ILSVRC2012_img_val/ILSVRC2012_val_00032542.JPEG,740,1
32542,data/ILSVRC2012_img_val/ILSVRC2012_val_00032543.JPEG,839,1
32543,data/ILSVRC2012_img_val/ILSVRC2012_val_00032544.JPEG,9,1
32544,data/ILSVRC2012_img_val/ILSVRC2012_val_00032545.JPEG,947,1
32545,data/ILSVRC2012_img_val/ILSVRC2012_val_00032546.JPEG,368,1
32546,data/ILSVRC2012_img_val/ILSVRC2012_val_00032547.JPEG,615,1
32547,data/ILSVRC2012_img_val/ILSVRC2012_val_00032548.JPEG,361,1
32548,data/ILSVRC2012_img_val/ILSVRC2012_val_00032549.JPEG,910,1
32549,data/ILSVRC2012_img_val/ILSVRC2012_val_00032550.JPEG,565,1
32550,data/ILSVRC2012_img_val/ILSVRC2012_val_00032551.JPEG,224,1
32551,data/ILSVRC2012_img_val/ILSVRC2012_val_00032552.JPEG,201,1
32552,data/ILSVRC2012_img_val/ILSVRC2012_val_00032553.JPEG,221,1
32553,data/ILSVRC2012_img_val/ILSVRC2012_val_00032554.JPEG,64,1
32554,data/ILSVRC2012_img_val/ILSVRC2012_val_00032555.JPEG,317,1
32555,data/ILSVRC2012_img_val/ILSVRC2012_val_00032556.JPEG,477,1
32556,data/ILSVRC2012_img_val/ILSVRC2012_val_00032557.JPEG,196,1
32557,data/ILSVRC2012_img_val/ILSVRC2012_val_00032558.JPEG,945,1
32558,data/ILSVRC2012_img_val/ILSVRC2012_val_00032559.JPEG,788,1
32559,data/ILSVRC2012_img_val/ILSVRC2012_val_00032560.JPEG,991,1
32560,data/ILSVRC2012_img_val/ILSVRC2012_val_00032561.JPEG,858,1
32561,data/ILSVRC2012_img_val/ILSVRC2012_val_00032562.JPEG,535,1
32562,data/ILSVRC2012_img_val/ILSVRC2012_val_00032563.JPEG,4,1
32563,data/ILSVRC2012_img_val/ILSVRC2012_val_00032564.JPEG,47,1
32564,data/ILSVRC2012_img_val/ILSVRC2012_val_00032565.JPEG,754,1
32565,data/ILSVRC2012_img_val/ILSVRC2012_val_00032566.JPEG,448,1
32566,data/ILSVRC2012_img_val/ILSVRC2012_val_00032567.JPEG,918,1
32567,data/ILSVRC2012_img_val/ILSVRC2012_val_00032568.JPEG,205,1
32568,data/ILSVRC2012_img_val/ILSVRC2012_val_00032569.JPEG,686,1
32569,data/ILSVRC2012_img_val/ILSVRC2012_val_00032570.JPEG,512,1
32570,data/ILSVRC2012_img_val/ILSVRC2012_val_00032571.JPEG,484,1
32571,data/ILSVRC2012_img_val/ILSVRC2012_val_00032572.JPEG,542,1
32572,data/ILSVRC2012_img_val/ILSVRC2012_val_00032573.JPEG,748,1
32573,data/ILSVRC2012_img_val/ILSVRC2012_val_00032574.JPEG,315,1
32574,data/ILSVRC2012_img_val/ILSVRC2012_val_00032575.JPEG,441,1
32575,data/ILSVRC2012_img_val/ILSVRC2012_val_00032576.JPEG,209,1
32576,data/ILSVRC2012_img_val/ILSVRC2012_val_00032577.JPEG,848,1
32577,data/ILSVRC2012_img_val/ILSVRC2012_val_00032578.JPEG,496,1
32578,data/ILSVRC2012_img_val/ILSVRC2012_val_00032579.JPEG,451,1
32579,data/ILSVRC2012_img_val/ILSVRC2012_val_00032580.JPEG,422,1
32580,data/ILSVRC2012_img_val/ILSVRC2012_val_00032581.JPEG,160,1
32581,data/ILSVRC2012_img_val/ILSVRC2012_val_00032582.JPEG,26,1
32582,data/ILSVRC2012_img_val/ILSVRC2012_val_00032583.JPEG,292,1
32583,data/ILSVRC2012_img_val/ILSVRC2012_val_00032584.JPEG,240,1
32584,data/ILSVRC2012_img_val/ILSVRC2012_val_00032585.JPEG,199,1
32585,data/ILSVRC2012_img_val/ILSVRC2012_val_00032586.JPEG,393,1
32586,data/ILSVRC2012_img_val/ILSVRC2012_val_00032587.JPEG,475,1
32587,data/ILSVRC2012_img_val/ILSVRC2012_val_00032588.JPEG,376,1
32588,data/ILSVRC2012_img_val/ILSVRC2012_val_00032589.JPEG,360,1
32589,data/ILSVRC2012_img_val/ILSVRC2012_val_00032590.JPEG,564,1
32590,data/ILSVRC2012_img_val/ILSVRC2012_val_00032591.JPEG,149,1
32591,data/ILSVRC2012_img_val/ILSVRC2012_val_00032592.JPEG,127,1
32592,data/ILSVRC2012_img_val/ILSVRC2012_val_00032593.JPEG,716,1
32593,data/ILSVRC2012_img_val/ILSVRC2012_val_00032594.JPEG,132,1
32594,data/ILSVRC2012_img_val/ILSVRC2012_val_00032595.JPEG,268,1
32595,data/ILSVRC2012_img_val/ILSVRC2012_val_00032596.JPEG,562,1
32596,data/ILSVRC2012_img_val/ILSVRC2012_val_00032597.JPEG,872,1
32597,data/ILSVRC2012_img_val/ILSVRC2012_val_00032598.JPEG,864,1
32598,data/ILSVRC2012_img_val/ILSVRC2012_val_00032599.JPEG,305,1
