,File,Class,X,Y,H,W,labels,is_rgb,images
5873,val_5873.JPEG,n03447447,39,23,50,29,108,1,data/tiny-imagenet-200/val/images/val_5873.JPEG
5874,val_5874.JPEG,n12267677,27,29,40,42,199,1,data/tiny-imagenet-200/val/images/val_5874.JPEG
5875,val_5875.JPEG,n02123394,0,11,63,57,31,1,data/tiny-imagenet-200/val/images/val_5875.JPEG
5876,val_5876.JPEG,n03089624,1,0,63,63,93,1,data/tiny-imagenet-200/val/images/val_5876.JPEG
5877,val_5877.JPEG,n02481823,17,12,63,63,55,1,data/tiny-imagenet-200/val/images/val_5877.JPEG
5878,val_5878.JPEG,n09246464,0,5,30,32,195,1,data/tiny-imagenet-200/val/images/val_5878.JPEG
5879,val_5879.JPEG,n04328186,23,8,63,45,155,1,data/tiny-imagenet-200/val/images/val_5879.JPEG
5880,val_5880.JPEG,n07871810,14,15,49,62,190,1,data/tiny-imagenet-200/val/images/val_5880.JPEG
5881,val_5881.JPEG,n04149813,43,18,63,26,146,1,data/tiny-imagenet-200/val/images/val_5881.JPEG
5882,val_5882.JPEG,n02814533,0,17,63,60,70,1,data/tiny-imagenet-200/val/images/val_5882.JPEG
5883,val_5883.JPEG,n07734744,0,0,46,63,185,1,data/tiny-imagenet-200/val/images/val_5883.JPEG
5884,val_5884.JPEG,n02509815,18,17,63,54,58,0,data/tiny-imagenet-200/val/images/val_5884.JPEG
5885,val_5885.JPEG,n03796401,0,9,63,55,121,1,data/tiny-imagenet-200/val/images/val_5885.JPEG
5886,val_5886.JPEG,n07749582,13,18,49,55,187,1,data/tiny-imagenet-200/val/images/val_5886.JPEG
5887,val_5887.JPEG,n03444034,13,30,56,44,107,1,data/tiny-imagenet-200/val/images/val_5887.JPEG
5888,val_5888.JPEG,n03179701,0,18,63,63,97,1,data/tiny-imagenet-200/val/images/val_5888.JPEG
5889,val_5889.JPEG,n07875152,0,3,63,62,192,1,data/tiny-imagenet-200/val/images/val_5889.JPEG
5890,val_5890.JPEG,n02364673,0,9,63,57,47,1,data/tiny-imagenet-200/val/images/val_5890.JPEG
5891,val_5891.JPEG,n03617480,0,1,42,63,112,1,data/tiny-imagenet-200/val/images/val_5891.JPEG
5892,val_5892.JPEG,n03042490,0,0,63,63,91,1,data/tiny-imagenet-200/val/images/val_5892.JPEG
5893,val_5893.JPEG,n03599486,12,9,56,52,111,1,data/tiny-imagenet-200/val/images/val_5893.JPEG
5894,val_5894.JPEG,n03126707,51,43,63,63,95,1,data/tiny-imagenet-200/val/images/val_5894.JPEG
5895,val_5895.JPEG,n02906734,3,3,63,63,79,1,data/tiny-imagenet-200/val/images/val_5895.JPEG
5896,val_5896.JPEG,n02788148,0,9,63,63,64,1,data/tiny-imagenet-200/val/images/val_5896.JPEG
5897,val_5897.JPEG,n01774384,12,0,51,58,8,1,data/tiny-imagenet-200/val/images/val_5897.JPEG
5898,val_5898.JPEG,n04023962,8,1,22,49,138,1,data/tiny-imagenet-200/val/images/val_5898.JPEG
5899,val_5899.JPEG,n02883205,17,37,54,63,77,1,data/tiny-imagenet-200/val/images/val_5899.JPEG
5900,val_5900.JPEG,n03763968,19,1,59,63,119,1,data/tiny-imagenet-200/val/images/val_5900.JPEG
5901,val_5901.JPEG,n04146614,0,20,63,43,145,1,data/tiny-imagenet-200/val/images/val_5901.JPEG
5902,val_5902.JPEG,n02837789,40,31,63,63,74,1,data/tiny-imagenet-200/val/images/val_5902.JPEG
5903,val_5903.JPEG,n02950826,4,6,63,63,84,1,data/tiny-imagenet-200/val/images/val_5903.JPEG
5904,val_5904.JPEG,n03388043,0,5,54,63,102,0,data/tiny-imagenet-200/val/images/val_5904.JPEG
5905,val_5905.JPEG,n07871810,5,0,56,34,190,1,data/tiny-imagenet-200/val/images/val_5905.JPEG
5906,val_5906.JPEG,n03201208,12,9,57,57,98,1,data/tiny-imagenet-200/val/images/val_5906.JPEG
5907,val_5907.JPEG,n04507155,24,16,62,50,168,1,data/tiny-imagenet-200/val/images/val_5907.JPEG
5908,val_5908.JPEG,n03160309,0,27,63,63,96,1,data/tiny-imagenet-200/val/images/val_5908.JPEG
5909,val_5909.JPEG,n03804744,10,2,25,25,122,1,data/tiny-imagenet-200/val/images/val_5909.JPEG
5910,val_5910.JPEG,n04259630,14,0,52,21,150,1,data/tiny-imagenet-200/val/images/val_5910.JPEG
5911,val_5911.JPEG,n02395406,0,0,63,63,48,1,data/tiny-imagenet-200/val/images/val_5911.JPEG
5912,val_5912.JPEG,n02480495,7,9,63,63,54,1,data/tiny-imagenet-200/val/images/val_5912.JPEG
5913,val_5913.JPEG,n02129165,7,4,63,63,34,1,data/tiny-imagenet-200/val/images/val_5913.JPEG
5914,val_5914.JPEG,n02906734,0,0,57,58,79,1,data/tiny-imagenet-200/val/images/val_5914.JPEG
5915,val_5915.JPEG,n01984695,13,0,63,32,19,1,data/tiny-imagenet-200/val/images/val_5915.JPEG
5916,val_5916.JPEG,n01698640,0,26,63,39,4,1,data/tiny-imagenet-200/val/images/val_5916.JPEG
5917,val_5917.JPEG,n02963159,0,26,39,63,85,1,data/tiny-imagenet-200/val/images/val_5917.JPEG
5918,val_5918.JPEG,n01784675,2,20,63,49,10,1,data/tiny-imagenet-200/val/images/val_5918.JPEG
5919,val_5919.JPEG,n04487081,0,0,58,63,166,1,data/tiny-imagenet-200/val/images/val_5919.JPEG
5920,val_5920.JPEG,n01774750,8,10,63,63,9,1,data/tiny-imagenet-200/val/images/val_5920.JPEG
5921,val_5921.JPEG,n03085013,0,0,63,63,92,1,data/tiny-imagenet-200/val/images/val_5921.JPEG
5922,val_5922.JPEG,n04371430,10,32,24,51,158,1,data/tiny-imagenet-200/val/images/val_5922.JPEG
5923,val_5923.JPEG,n02948072,0,11,20,33,83,1,data/tiny-imagenet-200/val/images/val_5923.JPEG
5924,val_5924.JPEG,n02769748,9,0,63,63,63,1,data/tiny-imagenet-200/val/images/val_5924.JPEG
5925,val_5925.JPEG,n03983396,0,0,60,63,135,1,data/tiny-imagenet-200/val/images/val_5925.JPEG
5926,val_5926.JPEG,n02999410,11,17,63,57,88,1,data/tiny-imagenet-200/val/images/val_5926.JPEG
5927,val_5927.JPEG,n04328186,5,5,55,63,155,1,data/tiny-imagenet-200/val/images/val_5927.JPEG
5928,val_5928.JPEG,n02504458,11,0,61,63,57,0,data/tiny-imagenet-200/val/images/val_5928.JPEG
5929,val_5929.JPEG,n04417672,0,13,55,42,162,1,data/tiny-imagenet-200/val/images/val_5929.JPEG
5930,val_5930.JPEG,n03902125,12,20,37,61,128,1,data/tiny-imagenet-200/val/images/val_5930.JPEG
5931,val_5931.JPEG,n09256479,2,0,63,63,196,1,data/tiny-imagenet-200/val/images/val_5931.JPEG
5932,val_5932.JPEG,n02190166,20,22,46,46,37,1,data/tiny-imagenet-200/val/images/val_5932.JPEG
5933,val_5933.JPEG,n04311004,0,16,57,52,154,1,data/tiny-imagenet-200/val/images/val_5933.JPEG
5934,val_5934.JPEG,n07768694,1,0,63,63,189,1,data/tiny-imagenet-200/val/images/val_5934.JPEG
5935,val_5935.JPEG,n04417672,0,0,63,63,162,1,data/tiny-imagenet-200/val/images/val_5935.JPEG
5936,val_5936.JPEG,n03662601,26,19,55,33,115,1,data/tiny-imagenet-200/val/images/val_5936.JPEG
5937,val_5937.JPEG,n03854065,0,1,63,21,126,1,data/tiny-imagenet-200/val/images/val_5937.JPEG
5938,val_5938.JPEG,n04399382,1,0,57,63,161,1,data/tiny-imagenet-200/val/images/val_5938.JPEG
5939,val_5939.JPEG,n01698640,0,15,63,38,4,1,data/tiny-imagenet-200/val/images/val_5939.JPEG
5940,val_5940.JPEG,n03902125,20,18,31,49,128,1,data/tiny-imagenet-200/val/images/val_5940.JPEG
5941,val_5941.JPEG,n12267677,17,17,48,46,199,1,data/tiny-imagenet-200/val/images/val_5941.JPEG
5942,val_5942.JPEG,n03980874,0,5,48,63,134,1,data/tiny-imagenet-200/val/images/val_5942.JPEG
5943,val_5943.JPEG,n02486410,29,19,63,51,56,1,data/tiny-imagenet-200/val/images/val_5943.JPEG
5944,val_5944.JPEG,n04417672,0,4,63,29,162,1,data/tiny-imagenet-200/val/images/val_5944.JPEG
5945,val_5945.JPEG,n04023962,0,8,28,39,138,1,data/tiny-imagenet-200/val/images/val_5945.JPEG
5946,val_5946.JPEG,n03977966,0,16,63,55,133,1,data/tiny-imagenet-200/val/images/val_5946.JPEG
5947,val_5947.JPEG,n02415577,21,17,48,54,51,1,data/tiny-imagenet-200/val/images/val_5947.JPEG
5948,val_5948.JPEG,n02802426,35,0,43,0,68,1,data/tiny-imagenet-200/val/images/val_5948.JPEG
5949,val_5949.JPEG,n02823428,45,0,63,62,73,1,data/tiny-imagenet-200/val/images/val_5949.JPEG
5950,val_5950.JPEG,n01944390,11,15,39,63,15,1,data/tiny-imagenet-200/val/images/val_5950.JPEG
5951,val_5951.JPEG,n09246464,0,11,41,42,195,1,data/tiny-imagenet-200/val/images/val_5951.JPEG
5952,val_5952.JPEG,n02231487,14,5,63,43,40,1,data/tiny-imagenet-200/val/images/val_5952.JPEG
5953,val_5953.JPEG,n04254777,32,3,63,63,149,1,data/tiny-imagenet-200/val/images/val_5953.JPEG
5954,val_5954.JPEG,n01917289,5,8,61,53,14,1,data/tiny-imagenet-200/val/images/val_5954.JPEG
5955,val_5955.JPEG,n02410509,0,0,54,60,50,1,data/tiny-imagenet-200/val/images/val_5955.JPEG
5956,val_5956.JPEG,n02099712,25,28,40,49,27,1,data/tiny-imagenet-200/val/images/val_5956.JPEG
5957,val_5957.JPEG,n01910747,0,8,63,48,13,1,data/tiny-imagenet-200/val/images/val_5957.JPEG
5958,val_5958.JPEG,n04008634,26,2,39,63,137,1,data/tiny-imagenet-200/val/images/val_5958.JPEG
5959,val_5959.JPEG,n03992509,41,25,62,32,136,1,data/tiny-imagenet-200/val/images/val_5959.JPEG
5960,val_5960.JPEG,n03393912,0,35,3,63,103,1,data/tiny-imagenet-200/val/images/val_5960.JPEG
5961,val_5961.JPEG,n04560804,40,0,63,63,172,1,data/tiny-imagenet-200/val/images/val_5961.JPEG
5962,val_5962.JPEG,n03393912,0,28,63,57,103,1,data/tiny-imagenet-200/val/images/val_5962.JPEG
5963,val_5963.JPEG,n04465501,22,35,45,55,164,1,data/tiny-imagenet-200/val/images/val_5963.JPEG
5964,val_5964.JPEG,n07753592,16,19,53,42,188,1,data/tiny-imagenet-200/val/images/val_5964.JPEG
5965,val_5965.JPEG,n09256479,0,1,63,63,196,1,data/tiny-imagenet-200/val/images/val_5965.JPEG
5966,val_5966.JPEG,n09332890,0,28,48,51,197,1,data/tiny-imagenet-200/val/images/val_5966.JPEG
5967,val_5967.JPEG,n01443537,16,26,25,37,0,1,data/tiny-imagenet-200/val/images/val_5967.JPEG
5968,val_5968.JPEG,n02486410,0,14,49,63,56,1,data/tiny-imagenet-200/val/images/val_5968.JPEG
5969,val_5969.JPEG,n03355925,40,3,43,63,101,1,data/tiny-imagenet-200/val/images/val_5969.JPEG
5970,val_5970.JPEG,n03637318,0,4,58,63,113,1,data/tiny-imagenet-200/val/images/val_5970.JPEG
5971,val_5971.JPEG,n01983481,0,30,63,51,18,1,data/tiny-imagenet-200/val/images/val_5971.JPEG
5972,val_5972.JPEG,n04311004,0,11,61,63,154,1,data/tiny-imagenet-200/val/images/val_5972.JPEG
5973,val_5973.JPEG,n02999410,1,7,63,63,88,1,data/tiny-imagenet-200/val/images/val_5973.JPEG
5974,val_5974.JPEG,n02268443,11,2,40,63,43,1,data/tiny-imagenet-200/val/images/val_5974.JPEG
5975,val_5975.JPEG,n02999410,0,0,63,63,88,1,data/tiny-imagenet-200/val/images/val_5975.JPEG
5976,val_5976.JPEG,n03970156,17,20,62,63,131,1,data/tiny-imagenet-200/val/images/val_5976.JPEG
5977,val_5977.JPEG,n03977966,8,11,61,51,133,1,data/tiny-imagenet-200/val/images/val_5977.JPEG
5978,val_5978.JPEG,n01641577,9,21,61,59,2,1,data/tiny-imagenet-200/val/images/val_5978.JPEG
5979,val_5979.JPEG,n07614500,0,9,42,32,179,1,data/tiny-imagenet-200/val/images/val_5979.JPEG
5980,val_5980.JPEG,n07695742,0,4,63,59,181,1,data/tiny-imagenet-200/val/images/val_5980.JPEG
5981,val_5981.JPEG,n02795169,8,5,58,52,67,1,data/tiny-imagenet-200/val/images/val_5981.JPEG
5982,val_5982.JPEG,n09428293,0,47,63,63,198,1,data/tiny-imagenet-200/val/images/val_5982.JPEG
5983,val_5983.JPEG,n02099712,0,14,33,63,27,1,data/tiny-imagenet-200/val/images/val_5983.JPEG
5984,val_5984.JPEG,n03733131,1,0,63,63,118,1,data/tiny-imagenet-200/val/images/val_5984.JPEG
5985,val_5985.JPEG,n03976657,12,0,23,63,132,1,data/tiny-imagenet-200/val/images/val_5985.JPEG
5986,val_5986.JPEG,n02124075,17,5,63,57,32,1,data/tiny-imagenet-200/val/images/val_5986.JPEG
5987,val_5987.JPEG,n02085620,18,5,48,63,24,1,data/tiny-imagenet-200/val/images/val_5987.JPEG
5988,val_5988.JPEG,n01774750,2,7,56,63,9,1,data/tiny-imagenet-200/val/images/val_5988.JPEG
5989,val_5989.JPEG,n04118538,8,25,19,33,143,1,data/tiny-imagenet-200/val/images/val_5989.JPEG
5990,val_5990.JPEG,n02802426,29,5,63,32,68,1,data/tiny-imagenet-200/val/images/val_5990.JPEG
5991,val_5991.JPEG,n02113799,0,10,57,45,29,1,data/tiny-imagenet-200/val/images/val_5991.JPEG
5992,val_5992.JPEG,n03355925,0,6,10,50,101,1,data/tiny-imagenet-200/val/images/val_5992.JPEG
5993,val_5993.JPEG,n02321529,7,23,55,51,46,1,data/tiny-imagenet-200/val/images/val_5993.JPEG
5994,val_5994.JPEG,n02437312,18,32,63,63,53,1,data/tiny-imagenet-200/val/images/val_5994.JPEG
5995,val_5995.JPEG,n04532670,9,31,63,63,170,1,data/tiny-imagenet-200/val/images/val_5995.JPEG
5996,val_5996.JPEG,n03599486,33,1,63,61,111,1,data/tiny-imagenet-200/val/images/val_5996.JPEG
5997,val_5997.JPEG,n03980874,5,23,63,63,134,1,data/tiny-imagenet-200/val/images/val_5997.JPEG
5998,val_5998.JPEG,n02165456,37,23,63,47,36,1,data/tiny-imagenet-200/val/images/val_5998.JPEG
5999,val_5999.JPEG,n01950731,4,9,63,47,17,1,data/tiny-imagenet-200/val/images/val_5999.JPEG
6000,val_6000.JPEG,n03891332,25,25,42,62,127,1,data/tiny-imagenet-200/val/images/val_6000.JPEG
6001,val_6001.JPEG,n02814860,55,7,63,36,71,1,data/tiny-imagenet-200/val/images/val_6001.JPEG
6002,val_6002.JPEG,n03977966,13,19,63,51,133,1,data/tiny-imagenet-200/val/images/val_6002.JPEG
6003,val_6003.JPEG,n02480495,0,2,60,50,54,1,data/tiny-imagenet-200/val/images/val_6003.JPEG
6004,val_6004.JPEG,n02423022,0,17,63,63,52,1,data/tiny-imagenet-200/val/images/val_6004.JPEG
6005,val_6005.JPEG,n02948072,11,0,53,63,83,1,data/tiny-imagenet-200/val/images/val_6005.JPEG
6006,val_6006.JPEG,n09332890,0,49,63,63,197,1,data/tiny-imagenet-200/val/images/val_6006.JPEG
6007,val_6007.JPEG,n02699494,1,0,63,63,61,1,data/tiny-imagenet-200/val/images/val_6007.JPEG
6008,val_6008.JPEG,n03977966,0,9,63,59,133,1,data/tiny-imagenet-200/val/images/val_6008.JPEG
6009,val_6009.JPEG,n03814639,28,16,47,33,123,1,data/tiny-imagenet-200/val/images/val_6009.JPEG
6010,val_6010.JPEG,n03976657,31,0,37,63,132,1,data/tiny-imagenet-200/val/images/val_6010.JPEG
6011,val_6011.JPEG,n03992509,14,9,38,17,136,1,data/tiny-imagenet-200/val/images/val_6011.JPEG
6012,val_6012.JPEG,n03599486,0,2,63,60,111,1,data/tiny-imagenet-200/val/images/val_6012.JPEG
6013,val_6013.JPEG,n02795169,0,7,63,63,67,1,data/tiny-imagenet-200/val/images/val_6013.JPEG
6014,val_6014.JPEG,n02950826,23,26,63,50,84,1,data/tiny-imagenet-200/val/images/val_6014.JPEG
6015,val_6015.JPEG,n02085620,0,0,63,63,24,1,data/tiny-imagenet-200/val/images/val_6015.JPEG
6016,val_6016.JPEG,n03763968,42,5,63,63,119,1,data/tiny-imagenet-200/val/images/val_6016.JPEG
6017,val_6017.JPEG,n02268443,2,15,37,31,43,1,data/tiny-imagenet-200/val/images/val_6017.JPEG
6018,val_6018.JPEG,n04067472,37,10,63,59,139,1,data/tiny-imagenet-200/val/images/val_6018.JPEG
6019,val_6019.JPEG,n02410509,23,27,45,45,50,1,data/tiny-imagenet-200/val/images/val_6019.JPEG
6020,val_6020.JPEG,n02988304,2,1,62,49,87,1,data/tiny-imagenet-200/val/images/val_6020.JPEG
6021,val_6021.JPEG,n03393912,0,0,63,57,103,1,data/tiny-imagenet-200/val/images/val_6021.JPEG
6022,val_6022.JPEG,n07614500,9,17,57,46,179,1,data/tiny-imagenet-200/val/images/val_6022.JPEG
6023,val_6023.JPEG,n03042490,42,23,44,24,91,1,data/tiny-imagenet-200/val/images/val_6023.JPEG
6024,val_6024.JPEG,n02236044,16,10,58,59,42,1,data/tiny-imagenet-200/val/images/val_6024.JPEG
6025,val_6025.JPEG,n02206856,25,31,51,51,38,1,data/tiny-imagenet-200/val/images/val_6025.JPEG
6026,val_6026.JPEG,n07579787,0,5,63,63,177,1,data/tiny-imagenet-200/val/images/val_6026.JPEG
6027,val_6027.JPEG,n02823428,1,0,14,49,73,1,data/tiny-imagenet-200/val/images/val_6027.JPEG
6028,val_6028.JPEG,n03355925,10,4,51,63,101,1,data/tiny-imagenet-200/val/images/val_6028.JPEG
6029,val_6029.JPEG,n01641577,20,12,63,41,2,1,data/tiny-imagenet-200/val/images/val_6029.JPEG
6030,val_6030.JPEG,n04023962,0,1,35,63,138,1,data/tiny-imagenet-200/val/images/val_6030.JPEG
6031,val_6031.JPEG,n07753592,27,3,39,56,188,1,data/tiny-imagenet-200/val/images/val_6031.JPEG
6032,val_6032.JPEG,n04067472,24,44,46,62,139,1,data/tiny-imagenet-200/val/images/val_6032.JPEG
6033,val_6033.JPEG,n02190166,23,28,41,38,37,1,data/tiny-imagenet-200/val/images/val_6033.JPEG
6034,val_6034.JPEG,n01644900,12,15,49,59,3,1,data/tiny-imagenet-200/val/images/val_6034.JPEG
6035,val_6035.JPEG,n03763968,10,2,55,63,119,1,data/tiny-imagenet-200/val/images/val_6035.JPEG
6036,val_6036.JPEG,n02892201,0,12,63,54,78,1,data/tiny-imagenet-200/val/images/val_6036.JPEG
6037,val_6037.JPEG,n04562935,32,17,56,55,173,1,data/tiny-imagenet-200/val/images/val_6037.JPEG
6038,val_6038.JPEG,n02410509,0,10,53,63,50,1,data/tiny-imagenet-200/val/images/val_6038.JPEG
6039,val_6039.JPEG,n03970156,20,0,44,26,131,1,data/tiny-imagenet-200/val/images/val_6039.JPEG
6040,val_6040.JPEG,n04597913,11,19,63,43,175,1,data/tiny-imagenet-200/val/images/val_6040.JPEG
6041,val_6041.JPEG,n02814860,4,5,26,57,71,1,data/tiny-imagenet-200/val/images/val_6041.JPEG
6042,val_6042.JPEG,n01910747,0,7,63,50,13,1,data/tiny-imagenet-200/val/images/val_6042.JPEG
6043,val_6043.JPEG,n04251144,10,25,33,61,148,1,data/tiny-imagenet-200/val/images/val_6043.JPEG
6044,val_6044.JPEG,n02892201,0,0,63,63,78,1,data/tiny-imagenet-200/val/images/val_6044.JPEG
6045,val_6045.JPEG,n03388043,1,4,62,57,102,1,data/tiny-imagenet-200/val/images/val_6045.JPEG
6046,val_6046.JPEG,n02481823,0,0,63,63,55,1,data/tiny-imagenet-200/val/images/val_6046.JPEG
6047,val_6047.JPEG,n02190166,11,8,55,58,37,1,data/tiny-imagenet-200/val/images/val_6047.JPEG
6048,val_6048.JPEG,n04398044,0,4,63,54,160,1,data/tiny-imagenet-200/val/images/val_6048.JPEG
6049,val_6049.JPEG,n02948072,0,27,0,43,83,1,data/tiny-imagenet-200/val/images/val_6049.JPEG
6050,val_6050.JPEG,n02113799,0,17,44,47,29,1,data/tiny-imagenet-200/val/images/val_6050.JPEG
6051,val_6051.JPEG,n02837789,25,6,42,37,74,0,data/tiny-imagenet-200/val/images/val_6051.JPEG
6052,val_6052.JPEG,n02963159,19,0,52,63,85,1,data/tiny-imagenet-200/val/images/val_6052.JPEG
6053,val_6053.JPEG,n02226429,11,10,55,38,39,1,data/tiny-imagenet-200/val/images/val_6053.JPEG
6054,val_6054.JPEG,n03447447,0,6,12,46,108,1,data/tiny-imagenet-200/val/images/val_6054.JPEG
6055,val_6055.JPEG,n02423022,21,23,50,57,52,1,data/tiny-imagenet-200/val/images/val_6055.JPEG
6056,val_6056.JPEG,n02730930,10,0,60,63,62,1,data/tiny-imagenet-200/val/images/val_6056.JPEG
6057,val_6057.JPEG,n03014705,5,4,63,60,89,1,data/tiny-imagenet-200/val/images/val_6057.JPEG
6058,val_6058.JPEG,n02909870,0,7,52,63,80,1,data/tiny-imagenet-200/val/images/val_6058.JPEG
6059,val_6059.JPEG,n02281406,7,9,46,50,45,1,data/tiny-imagenet-200/val/images/val_6059.JPEG
6060,val_6060.JPEG,n03838899,1,1,63,63,125,1,data/tiny-imagenet-200/val/images/val_6060.JPEG
6061,val_6061.JPEG,n02123045,6,0,53,63,30,1,data/tiny-imagenet-200/val/images/val_6061.JPEG
6062,val_6062.JPEG,n01784675,7,10,58,56,10,1,data/tiny-imagenet-200/val/images/val_6062.JPEG
6063,val_6063.JPEG,n02099712,12,4,63,63,27,1,data/tiny-imagenet-200/val/images/val_6063.JPEG
6064,val_6064.JPEG,n02058221,7,7,59,62,22,1,data/tiny-imagenet-200/val/images/val_6064.JPEG
6065,val_6065.JPEG,n01443537,0,11,63,61,0,1,data/tiny-imagenet-200/val/images/val_6065.JPEG
6066,val_6066.JPEG,n07720875,25,14,58,56,184,1,data/tiny-imagenet-200/val/images/val_6066.JPEG
6067,val_6067.JPEG,n02058221,9,0,50,63,22,1,data/tiny-imagenet-200/val/images/val_6067.JPEG
6068,val_6068.JPEG,n03891332,0,0,63,63,127,1,data/tiny-imagenet-200/val/images/val_6068.JPEG
6069,val_6069.JPEG,n07583066,11,11,60,50,178,1,data/tiny-imagenet-200/val/images/val_6069.JPEG
6070,val_6070.JPEG,n04133789,21,9,43,63,144,1,data/tiny-imagenet-200/val/images/val_6070.JPEG
6071,val_6071.JPEG,n04146614,0,3,63,63,145,1,data/tiny-imagenet-200/val/images/val_6071.JPEG
6072,val_6072.JPEG,n03355925,0,7,31,63,101,0,data/tiny-imagenet-200/val/images/val_6072.JPEG
6073,val_6073.JPEG,n09332890,1,25,63,63,197,1,data/tiny-imagenet-200/val/images/val_6073.JPEG
6074,val_6074.JPEG,n02802426,3,37,43,63,68,1,data/tiny-imagenet-200/val/images/val_6074.JPEG
6075,val_6075.JPEG,n03902125,5,0,58,63,128,1,data/tiny-imagenet-200/val/images/val_6075.JPEG
6076,val_6076.JPEG,n01882714,0,10,36,63,12,1,data/tiny-imagenet-200/val/images/val_6076.JPEG
6077,val_6077.JPEG,n04465501,17,13,63,63,164,1,data/tiny-imagenet-200/val/images/val_6077.JPEG
6078,val_6078.JPEG,n07747607,12,11,63,63,186,1,data/tiny-imagenet-200/val/images/val_6078.JPEG
6079,val_6079.JPEG,n03026506,2,0,56,63,90,1,data/tiny-imagenet-200/val/images/val_6079.JPEG
6080,val_6080.JPEG,n04486054,0,0,63,63,165,1,data/tiny-imagenet-200/val/images/val_6080.JPEG
6081,val_6081.JPEG,n07720875,11,11,50,46,184,1,data/tiny-imagenet-200/val/images/val_6081.JPEG
6082,val_6082.JPEG,n02226429,0,1,63,63,39,1,data/tiny-imagenet-200/val/images/val_6082.JPEG
6083,val_6083.JPEG,n02666196,0,10,63,60,59,1,data/tiny-imagenet-200/val/images/val_6083.JPEG
6084,val_6084.JPEG,n03404251,1,13,51,63,105,1,data/tiny-imagenet-200/val/images/val_6084.JPEG
6085,val_6085.JPEG,n02236044,0,9,63,58,42,1,data/tiny-imagenet-200/val/images/val_6085.JPEG
6086,val_6086.JPEG,n03160309,15,28,63,63,96,1,data/tiny-imagenet-200/val/images/val_6086.JPEG
6087,val_6087.JPEG,n03444034,35,24,63,45,107,1,data/tiny-imagenet-200/val/images/val_6087.JPEG
6088,val_6088.JPEG,n02165456,25,25,36,38,36,1,data/tiny-imagenet-200/val/images/val_6088.JPEG
6089,val_6089.JPEG,n02802426,43,3,51,11,68,1,data/tiny-imagenet-200/val/images/val_6089.JPEG
6090,val_6090.JPEG,n01944390,23,26,38,37,15,1,data/tiny-imagenet-200/val/images/val_6090.JPEG
6091,val_6091.JPEG,n09193705,0,14,63,44,194,1,data/tiny-imagenet-200/val/images/val_6091.JPEG
6092,val_6092.JPEG,n04311004,9,11,61,54,154,1,data/tiny-imagenet-200/val/images/val_6092.JPEG
6093,val_6093.JPEG,n04328186,4,16,48,49,155,1,data/tiny-imagenet-200/val/images/val_6093.JPEG
6094,val_6094.JPEG,n04507155,40,48,51,54,168,1,data/tiny-imagenet-200/val/images/val_6094.JPEG
6095,val_6095.JPEG,n02793495,20,18,63,36,66,1,data/tiny-imagenet-200/val/images/val_6095.JPEG
6096,val_6096.JPEG,n03250847,9,44,39,50,99,1,data/tiny-imagenet-200/val/images/val_6096.JPEG
6097,val_6097.JPEG,n04118538,0,21,6,26,143,1,data/tiny-imagenet-200/val/images/val_6097.JPEG
6098,val_6098.JPEG,n02099601,18,14,49,58,26,1,data/tiny-imagenet-200/val/images/val_6098.JPEG
6099,val_6099.JPEG,n01784675,22,20,39,41,10,1,data/tiny-imagenet-200/val/images/val_6099.JPEG
6100,val_6100.JPEG,n02123045,2,0,63,63,30,1,data/tiny-imagenet-200/val/images/val_6100.JPEG
6101,val_6101.JPEG,n04328186,5,5,62,60,155,1,data/tiny-imagenet-200/val/images/val_6101.JPEG
6102,val_6102.JPEG,n02769748,7,4,63,63,63,1,data/tiny-imagenet-200/val/images/val_6102.JPEG
6103,val_6103.JPEG,n04540053,46,2,51,6,171,1,data/tiny-imagenet-200/val/images/val_6103.JPEG
6104,val_6104.JPEG,n02074367,12,8,63,40,23,1,data/tiny-imagenet-200/val/images/val_6104.JPEG
6105,val_6105.JPEG,n03670208,0,17,63,51,116,1,data/tiny-imagenet-200/val/images/val_6105.JPEG
6106,val_6106.JPEG,n03770439,13,0,47,16,120,1,data/tiny-imagenet-200/val/images/val_6106.JPEG
6107,val_6107.JPEG,n07579787,32,26,63,50,177,1,data/tiny-imagenet-200/val/images/val_6107.JPEG
6108,val_6108.JPEG,n03617480,17,18,62,63,112,1,data/tiny-imagenet-200/val/images/val_6108.JPEG
6109,val_6109.JPEG,n07753592,0,7,28,63,188,1,data/tiny-imagenet-200/val/images/val_6109.JPEG
6110,val_6110.JPEG,n03544143,10,0,55,63,109,1,data/tiny-imagenet-200/val/images/val_6110.JPEG
6111,val_6111.JPEG,n03584254,2,0,62,63,110,1,data/tiny-imagenet-200/val/images/val_6111.JPEG
6112,val_6112.JPEG,n03404251,11,9,53,63,105,1,data/tiny-imagenet-200/val/images/val_6112.JPEG
6113,val_6113.JPEG,n03770439,13,0,47,8,120,1,data/tiny-imagenet-200/val/images/val_6113.JPEG
6114,val_6114.JPEG,n02999410,9,0,42,35,88,1,data/tiny-imagenet-200/val/images/val_6114.JPEG
6115,val_6115.JPEG,n02395406,0,30,24,63,48,1,data/tiny-imagenet-200/val/images/val_6115.JPEG
6116,val_6116.JPEG,n03937543,8,9,47,63,130,1,data/tiny-imagenet-200/val/images/val_6116.JPEG
6117,val_6117.JPEG,n02486410,0,6,61,61,56,1,data/tiny-imagenet-200/val/images/val_6117.JPEG
